constituency_code,candidate,party,constituency,state,votes
S25150,BIKASHRANJAN BHATTACHARYA,Communist Party of India (Marxist),JADAVPUR,WEST BENGAL,41148
S25121,BHASKAR KUMAR MONDAL,Bharatiya Janata Party,HAROA,WEST BENGAL,41144
S2524,BANDANA RAI,Independent,KURSEONG,WEST BENGAL,41088
S25162,SANTOSH KUMAR PATHAK,Bharatiya Janata Party,CHOWRANGEE,WEST BENGAL,40936
S2531,ALI IMRAN RAMZ,Indian National Congress,CHAKULIA,WEST BENGAL,40346
S2571,MD SAHARUDDIN SK,Indian National Congress,BELDANGA,WEST BENGAL,39962
S2532,MD. SAHABUDDIN,Communist Party of India (Marxist),KARANDIGHI,WEST BENGAL,39414
S25105,AMIT GUPTA,All India Trinamool Congress,BHATPARA,WEST BENGAL,38876
S2582,JAKIR  HOSSAIN MONDAL,All India Secular Front,CHAPRA,WEST BENGAL,38437
S25110,DIPSITA DHAR,Communist Party of India (Marxist),DUM DUM UTTAR,WEST BENGAL,38428
S2598,BISWAJIT  MONDAL,Communist Party of India (Marxist),SWARUPNAGAR,WEST BENGAL,38409
S2530,SARAJIT BISWAS,Bharatiya Janata Party,GOALPOKHAR,WEST BENGAL,38315
S2576,ABDUR RAZZAK MOLLA,Indian National Congress,JALANGI,WEST BENGAL,36430
S25157,BIR BAHADUR SINGH,Bharatiya Janata Party,METIABURUZ,WEST BENGAL,36351
S25118,PRIYANKA BARMAN,All India Secular Front,MADHYAMGRAM,WEST BENGAL,35501
S2561,AMAR KUMAR DAS,Bharatiya Janata Party,LALGOLA,WEST BENGAL,35496
S2559,SUROJIT PODDAR,Bharatiya Janata Party,RAGHUNATHGANJ,WEST BENGAL,35184
S2579,MD SAMSUR ALI MALLICK,All India Secular Front,PALASHIPARA,WEST BENGAL,34584
S2556,SASTI CHARAN GHOSH,Bharatiya Janata Party,SAMSERGANJ,WEST BENGAL,34522
S25115,SAPTARSHI DEB,Communist Party of India (Marxist),RAJARHAT NEW TOWN,WEST BENGAL,32246
S2573,TANMOY BISWAS,Bharatiya Janata Party,HARIHARPARA,WEST BENGAL,32057
S25240,NEPAL CHANDRA MAHATO,Indian National Congress,BAGHMUNDI,WEST BENGAL,31686
S2548,ALAM MOTTAKIN,Indian National Congress,RATUA,WEST BENGAL,31525
S2546,MOSTAQUE ALAM,Indian National Congress,HARISCHANDRAPUR,WEST BENGAL,31431
S2558,MOHAMMAD IMRAN ALI,Indian National Congress,JANGIPUR,WEST BENGAL,31228
S2568,SHAMIM RANA,Indian National Congress,KANDI,WEST BENGAL,31160
S25154,NIHAR BHAKTA,Communist Party of India (Marxist),BEHALA PASCHIM,WEST BENGAL,30676
S2575,BEGAM SAHANAJ,Indian National Congress,DOMKAL,WEST BENGAL,30453
S25152,PARTHA PRATIM BISWAS,Communist Party of India (Marxist),TOLLYGANJ,WEST BENGAL,30335
S25148,JAYANTA GAYEN,Bharatiya Janata Party,BHANGAR,WEST BENGAL,30177
S2573,ZAMIR MOLLA,Communist Party of India (Marxist),HARIHARPARA,WEST BENGAL,30055
S25133,ABDUL MALEQUE MOLLA,All India Secular Front,KULPI,WEST BENGAL,30052
S25101,TAPAS BANERJEE,All India Secular Front,ASHOKNAGAR,WEST BENGAL,29493
S2562,ANJU BEGAM,Indian National Congress,BHAGAWANGOLA,WEST BENGAL,29440
S25141,CHANDAN SAHA,Communist Party of India (Marxist),MAGRAHAT PURBA,WEST BENGAL,29188
S25174,SAMIR MALICK,Communist Party of India (Marxist),SANKRAIL,WEST BENGAL,29178
S2553,MD. KARIMULLAH HAQUE,All India Secular Front,SUJAPUR,WEST BENGAL,29026
S25142,ABDUL AZIZ AL HASSAN,All India Secular Front,MAGRAHAT PASCHIM,WEST BENGAL,28714
S25139,ASHIM SANPUI,Bharatiya Janata Party,CANNING PURBA,WEST BENGAL,28593
S2536,AMAL ACHARJEE,Indian National Congress,ITAHAR,WEST BENGAL,28045
S25192,AMJAD HOSSAIN SK,Communist Party of India (Marxist),PANDUA,WEST BENGAL,27557
S2552,SAYEM CHOWDHURY (BABU),Indian National Congress,MOTHABARI,WEST BENGAL,27451
S25128,ASIT ROY,All India Secular Front,BASANTI,WEST BENGAL,25924
S2578,SUBODH CHANDRA BISWAS,Communist Party of India (Marxist),TEHATTA,WEST BENGAL,25629
S25269,PRADIP KUMAR SAHA,Communist Party of India (Marxist),PURBASTHALI UTTAR,WEST BENGAL,25577
S2528,ZAKIR ABEDIN,Indian National Congress,CHOPRA,WEST BENGAL,25565
S25194,ASIF ALI,Communist Party of India (Marxist),CHANDITALA,WEST BENGAL,25438
S25111,KALATAN DASGUPTA,Communist Party of India (Marxist),PANIHATI,WEST BENGAL,24032
S25138,PRABIR MONDAL,All India Secular Front,CANNING PASCHIM,WEST BENGAL,23908
S25124,AYNUL AREFIN(RAJU AHMED),Communist Party of India (Marxist),BASIRHAT DAKSHIN,WEST BENGAL,23710
S25140,MD LAHEK ALI,Communist Party of India (Marxist),BARUIPUR PASCHIM,WEST BENGAL,23479
S25241,PHANIBHUSHAN KUMAR,Indian National Congress,JOYPUR,WEST BENGAL,23263
S25181,JOSHIMUDDIN MALLICK,Communist Party of India (Marxist),AMTA,WEST BENGAL,23193
S2562,BHASKAR SARKAR,Bharatiya Janata Party,BHAGAWANGOLA,WEST BENGAL,23104
S25291,SANJIB MALLICK,Communist Party of India (Marxist),RAMPURHAT,WEST BENGAL,22994
S2568,MESBAHUL ISLAM KHAN,All India Majlis-E-Ittehadul Muslimeen,KANDI,WEST BENGAL,22976
S2580,SABINA IYASMIN SEKH,Communist Party of India (Marxist),KALIGANJ,WEST BENGAL,22806
S25189,Monish Panda,Communist Party of India (Marxist),CHANDANNAGAR,WEST BENGAL,22760
S2563,RANAPRATAP SINGHA ROY,Bharatiya Janata Party,RANINAGAR,WEST BENGAL,22728
S25292,KAMAL HASAN,Communist Party of India (Marxist),HANSAN,WEST BENGAL,22111
S25153,DR NILAY MAJUMDAR,Communist Party of India (Marxist),BEHALA PURBA,WEST BENGAL,21991
S25135,ASHOKE KUMAR GAYEN,All India Secular Front,MANDIRBAZAR,WEST BENGAL,21943
S2561,BABLUZZAMAN MD,Communist Party of India (Marxist),LALGOLA,WEST BENGAL,21932
S25176,NASIR KHAN,All India Secular Front,ULUBERIA PURBA,WEST BENGAL,21909
S25173,ABHIJIT BANERJEE,Communist Party of India (Marxist),HOWRAH DAKSHIN,WEST BENGAL,21598
S25155,SAYAN BANERJEE,Communist Party of India (Marxist),MAHESHTALA,WEST BENGAL,21222
S25183,NAZIRA KHATUN,All India Secular Front,JAGATBALLAVPUR,WEST BENGAL,20896
S25175,FARID MOLLAH,All India Forward Bloc,PANCHLA,WEST BENGAL,20644
S25114,MAYUKH BISWAS,Communist Party of India (Marxist),DUM DUM,WEST BENGAL,20576
S25292,MILTON RASHID,Indian National Congress,HANSAN,WEST BENGAL,20256
S25112,MANASH MUKHERJEE,Communist Party of India (Marxist),KAMARHATI,WEST BENGAL,20203
S2553,ABHIJIT RAJAK,Bharatiya Janata Party,SUJAPUR,WEST BENGAL,20066
S25149,DIPU DAS,Communist Party of India (Marxist),KASBA,WEST BENGAL,20042
S25184,DULU DAS,Communist Party of India (Marxist),DOMJUR,WEST BENGAL,19834
S25109,DEBAJYOTI DAS (SUBHO),Communist Party of India (Marxist),KHARDAHA,WEST BENGAL,19818
S25151,MONALISA SINHA,Communist Party of India (Marxist),SONARPUR UTTAR,WEST BENGAL,19744
S25261,SOMNATH MAJI,Communist Party of India (Marxist),RAINA,WEST BENGAL,19674
S25137,SWAPAN NASKAR,Communist Party of India (Marxist),BARUIPUR PURBA,WEST BENGAL,19649
S25266,MAMONI MONDAL (ROY),Communist Party of India (Marxist),BARDHAMAN UTTAR,WEST BENGAL,19465
S2577,PRABHAS MAJUMDAR,Communist Party of India (Marxist),KARIMPUR,WEST BENGAL,19334
S25134,SAMYA GANGULY,Communist Party of India (Marxist),RAIDIGHI,WEST BENGAL,19160
S25209,ASOKE KUMAR PATRA,Communist Party of India (Marxist),HALDIA,WEST BENGAL,19121
S25276,SIMANTA CHATTERJEE,Communist Party of India (Marxist),DURGAPUR PURBA,WEST BENGAL,18999
S25262,SAMAR HAZRA,Communist Party of India (Marxist),JAMALPUR,WEST BENGAL,18732
S25119,HEMANTA DAS,All India Forward Bloc,BARASAT,WEST BENGAL,18700
S25113,SAYANDEEP MITRA,Communist Party of India (Marxist),BARANAGAR,WEST BENGAL,18689
S2567,SANJIT DAS,Indian National Congress,BURWAN,WEST BENGAL,18440
S25286,BAPI SOREN,All India Secular Front,BOLPUR,WEST BENGAL,18390
S25263,ANUPAM GHOSH,Communist Party of India (Marxist),MONTESWAR,WEST BENGAL,18192
S25136,APURBA PRAMANIK (APU),Communist Party of India (Marxist),JAYNAGAR,WEST BENGAL,18151
S25195,SUDIPTA SARKAR,Communist Party of India (Marxist),JANGIPARA,WEST BENGAL,18138
S25270,SANJIB KUMAR DAS,Communist Party of India (Marxist),KATWA,WEST BENGAL,17939
S25107,GARGI CHATTERJEE,Communist Party of India (Marxist),NOAPARA,WEST BENGAL,17696
S25143,SAMAR NAIYA,Communist Party of India (Marxist),DIAMOND HARBOUR,WEST BENGAL,17594
S25259,RAMJIBAN RAY,Communist Party of India (Marxist),KHANDAGHOSH,WEST BENGAL,17535
S25186,NABANITA CHAKRABORTY,Communist Party of India (Marxist),SREERAMPUR,WEST BENGAL,17136
S25265,KRISHANU BHADRA,Communist Party of India (Marxist),MEMARI,WEST BENGAL,16891
S25147,PARAMITA DASGUPTA,Communist Party of India,SONARPUR DAKSHIN,WEST BENGAL,16784
S25273,CHANCHAL KUMAR MAJHI,Communist Party of India (Marxist),AUSGRAM,WEST BENGAL,16478
S25117,SUBHAJIT DASGUPTA,Communist Party of India (Marxist),RAJARHAT  GOPALPUR,WEST BENGAL,16476
S2545,ASIF MEHBUB,Indian National Congress,CHANCHAL,WEST BENGAL,16336
S2580,KECHHABUDDIN SEKH,Aam Janata Unnayan party,KALIGANJ,WEST BENGAL,16222
S2564,ALI SIDDIQUE,Indian National Congress,MURSHIDABAD,WEST BENGAL,16124
S2574,MATIUR RAHAMAN,Indian National Congress,NOWDA,WEST BENGAL,16009
S2584,SWARNENDU SINHA,Communist Party of India (Marxist),NABADWIP,WEST BENGAL,15612
S25238,RATHU SINGH,Communist Party of India (Marxist),BANDWAN,WEST BENGAL,15474
S25100,RIJINANDAN BISWAS,Communist Party of India (Marxist),HABRA,WEST BENGAL,15237
S25279,MD. SABBIR HUSSAIN,Communist Party of India (Marxist),JAMURIA,WEST BENGAL,15195
S2592,SABUJ DAS,Communist Party of India (Marxist),KALYANI,WEST BENGAL,15037
S25253,SUJIT CHAKRABORTY,Communist Party of India (Marxist),BARJORA,WEST BENGAL,14868
S25177,ASHOK DALUI,Communist Party of India (Marxist),ULUBERIA UTTAR,WEST BENGAL,14720
S25178,AMIRUL ISLAM KHAN,All India Forward Bloc,ULUBERIA DAKSHIN,WEST BENGAL,14709
S2530,MD. GHULAM SARWAR,Independent,GOALPOKHAR,WEST BENGAL,14495
S25187,CHANDRANATH BANERJEE,Communist Party of India (Marxist),CHAMPDANI,WEST BENGAL,14368
S25233,GHOSH TAPAN KUMAR,Communist Party of India (Marxist),GARBETA,WEST BENGAL,14238
S2522,BHERNONE BRITTO LEPCHA,Independent,KALIMPONG,WEST BENGAL,14231
S25190,SUNIL KUMAR SAHA,All India Forward Bloc,CHUNCHURA,WEST BENGAL,14226
S25277,PRAVASH SAIN,Communist Party of India (Marxist),DURGAPUR PASCHIM,WEST BENGAL,13986
S25116,SOUMYAJIT RAHA,Communist Party of India (Marxist),BIDHANNAGAR,WEST BENGAL,13956
S25180,BHASKAR ROY,Communist Party of India (Marxist),BAGNAN,WEST BENGAL,13921
S25264,SHARMISTHA NAG SAHA,Communist Party of India (Marxist),KALNA,WEST BENGAL,13784
S2581,SUKLA SAHA,Communist Party of India (Marxist),NAKASHIPARA,WEST BENGAL,13703
S25251,DEBKANTI MAHANTI,Communist Party of India (Marxist),TALDANGRA,WEST BENGAL,13586
S25274,MANIMALA DAS,Communist Party of India (Marxist),GALSI,WEST BENGAL,13526
S2545,ANWARUL HOQUE,Communist Party of India (Marxist),CHANCHAL,WEST BENGAL,13522
S25243,SHANTIMANI MURMU,Communist Party of India (Marxist),MANBAZAR,WEST BENGAL,13410
S25256,RAMCHANDRA ROY,Communist Party of India (Marxist),KATULPUR,WEST BENGAL,13380
S25129,RAMSANKAR HALDER,Communist Party of India (Marxist),KULTALI,WEST BENGAL,13361
S25146,SHYAMAL DAL,Communist Party of India (Marxist),BISHNUPUR,WEST BENGAL,13338
S25249,DEBLINA HEMBRAM,Communist Party of India (Marxist),RANIBANDH,WEST BENGAL,13200
S2575,NANDADULAL PAL,Bharatiya Janata Party,DOMKAL,WEST BENGAL,13180
S25294,MD. ALI REZA MANDAL (MANIK MASTER),Communist Party of India (Marxist),MURARAI,WEST BENGAL,13137
S25260,SUDIPTA GUPTA,Communist Party of India (Marxist),BARDHAMAN DAKSHIN,WEST BENGAL,13137
S2573,MOUSUMI BEGUM,Indian National Congress,HARIHARPARA,WEST BENGAL,13076
S2565,PURNIMA DAS,Communist Party of India (Marxist),NABAGRAM,WEST BENGAL,13057
S25278,NARAN BAURI,Communist Party of India (Marxist),RANIGANJ,WEST BENGAL,13030
S2548,JAHUR ALAM,Communist Party of India (Marxist),RATUA,WEST BENGAL,13026
S2559,ABUL HASNAT,Communist Party of India (Marxist),RAGHUNATHGANJ,WEST BENGAL,12985
S2550,BHUPENDRA NATH HALDER (ARJUN),Indian National Congress,MALDAHA,WEST BENGAL,12977
S25123,RABINDRA NATH MAHATA,Communist Party of India (Marxist),SANDESHKHALI,WEST BENGAL,12921
S25267,HASINA KHATUN,Communist Party of India (Marxist),BHATAR,WEST BENGAL,12839
S2546,SK KHALIL,Communist Party of India (Marxist),HARISCHANDRAPUR,WEST BENGAL,12786
S25272,MIRAJ ALAM SEKH,Communist Party of India (Marxist),MANGALKOT,WEST BENGAL,12698
S25172,DR. JAGANNATH BHATTACHARYYA,All India Forward Bloc,SHIBPUR,WEST BENGAL,12542
S25196,SK.MUJAFFAR ALI  (MAJA),All India Secular Front,HARIPAL,WEST BENGAL,12537
S25229,SUMIT ADHIKARI,Communist Party of India (Marxist),DEBRA,WEST BENGAL,12473
S2593,SWAPAN KUMAR SARKAR,Communist Party of India (Marxist),HARINGHATA,WEST BENGAL,12370
S25188,DEBASHIS CHATTERJEE,Communist Party of India (Marxist),SINGUR,WEST BENGAL,12320
S25230,RANAJIT PAL,Communist Party of India (Marxist),DASPUR,WEST BENGAL,12278
S25232,SUPARNA DOLAI MALLICK,Communist Party of India (Marxist),CHANDRAKONA,WEST BENGAL,12142
S25131,NARAYAN DAS,Communist Party of India (Marxist),KAKDWIP,WEST BENGAL,12129
S25145,GOUTAM PAL,Communist Party of India (Marxist),SATGACHHIA,WEST BENGAL,11736
S2586,SOUMEN MAHATO,Communist Party of India (Marxist),SANTIPUR,WEST BENGAL,11533
S25130,SATYARANJAN DAS,Communist Party of India (Marxist),PATHARPRATIMA,WEST BENGAL,11491
S25208,PARITOSH PATTANAYAK,Communist Party of India (Marxist),MAHISADAL,WEST BENGAL,11490
S25200,BITHIKA PANDIT,Communist Party of India (Marxist),ARAMBAG,WEST BENGAL,11414
S2517,DEBRAJ BARMAN,Communist Party of India (Marxist),JALPAIGURI,WEST BENGAL,11324
S25169,SANKAR MAITRA,Communist Party of India (Marxist),BALLY,WEST BENGAL,11284
S25171,IMTEAZ AHMED,Communist Party of India (Marxist),HOWRAH MADHYA,WEST BENGAL,11280
S25204,SK IBRAHIM ALI,Communist Party of India (Marxist),PANSKURA PURBA,WEST BENGAL,11233
S25168,RAJENDRA GUPTA,Communist Party of India (Marxist),KASHIPUR-BELGACHHIA,WEST BENGAL,11151
S2591,NARAYAN DAS GUPTA,Communist Party of India (Marxist),CHAKDAHA,WEST BENGAL,11086
S2566,MANDER KANTI MONDAL,Indian National Congress,KHARGRAM,WEST BENGAL,11009
S2577,POOJA PARAJITA ROY CHOUDHURY,Indian National Congress,KARIMPUR,WEST BENGAL,10854
S25244,BAURI SULEKHA,Communist Party of India (Marxist),KASHIPUR,WEST BENGAL,10818
S2590,ARINDAM BISWAS,Communist Party of India (Marxist),RANAGHAT DAKSHIN,WEST BENGAL,10714
S25271,JAKIR GAINE,All India Secular Front,KETUGRAM,WEST BENGAL,10700
S25246,GANESH BOURI,Communist Party of India (Marxist),RAGHUNATHPUR,WEST BENGAL,10685
S25242,SAYANTAN GHOSH,Communist Party of India (Marxist),PURULIA,WEST BENGAL,10675
S25287,SHYAMALI PRADHAN,Communist Party of India (Marxist),NANOOR,WEST BENGAL,10589
S25258,AJIT RAY,Communist Party of India (Marxist),SONAMUKHI,WEST BENGAL,10537
S25164,PARAMITA ROY,Communist Party of India (Marxist),BELEGHATA,WEST BENGAL,10525
S25247,NANDADULAL BAURI,Communist Party of India (Marxist),SALTORA,WEST BENGAL,10500
S25235,GURUPADA MONDAL,Communist Party of India (Marxist),KESHPUR,WEST BENGAL,10432
S25245,ALOKE KUMAR BAURI,Communist Party of India (Marxist),PARA,WEST BENGAL,10419
S25280,SILPI CHAKRABORTY,Communist Party of India (Marxist),ASANSOL DAKSHIN,WEST BENGAL,10390
S2560,MANOJ CHAKRABORTY,Indian National Congress,SAGARDIGHI,WEST BENGAL,10348
S2587,DEBASISH  CHAKRABORTY(DEBU),Communist Party of India (Marxist),RANAGHAT UTTAR PASCHIM,WEST BENGAL,10280
S25108,SUMAN RANJAN BANDYOPADHYAY,Communist Party of India (Marxist),BARRACKPUR,WEST BENGAL,10197
S25191,BIKASH GOLDER,Communist Party of India (Marxist),BALAGARH,WEST BENGAL,10175
S2538,MOFAZZAL HOSSAIN,Communist Party of India (Marxist),KUMARGANJ,WEST BENGAL,10149
S25103,DEBASISH RAKSHIT,Communist Party of India (Marxist),BIJPUR,WEST BENGAL,10009
S2521,DIL KUMAR ORAON,Communist Party of India (Marxist),NAGRAKATA,WEST BENGAL,9708
S25254,ASIT BARAN SARMA,All India Forward Bloc,ONDA,WEST BENGAL,9702
S25252,AVOYANANDA MUKHOPADHYAY,Communist Party of India (Marxist),BANKURA,WEST BENGAL,9702
S25198,ADESH KHAMRUI,Communist Party of India (Marxist),TARAKESWAR,WEST BENGAL,9616
S2533,ANAMIKA ROY,Indian National Congress,HEMTABAD,WEST BENGAL,9587
S25290,JAYANTA BHALLA,Communist Party of India (Marxist),MAYURESWAR,WEST BENGAL,9571
S25157,MONIRUL ISLAM,Communist Party of India (Marxist),METIABURUZ,WEST BENGAL,9567
S25289,DEBU CHUNARI,Communist Party of India (Marxist),SAINTHIA,WEST BENGAL,9478
S2585,LABANI JANGI,Communist Party of India (Marxist-Leninist) (Liberation),KRISHNANAGAR DAKSHIN,WEST BENGAL,9468
S25231,SANTI NATH SATICK,Communist Party of India (Marxist),GHATAL,WEST BENGAL,9352
S2552,MO SAHAJAHAN ALI,All India Secular Front,MOTHABARI,WEST BENGAL,9256
S2549,ANSARUL HAQUE (KALU),Indian National Congress,MANIKCHAK,WEST BENGAL,9201
S25193,ANIRBAN SARKAR,Communist Party of India (Marxist),SAPTAGRAM,WEST BENGAL,9198
S25201,MUKTARAM DHAWREY,All India Forward Bloc,GOGHAT,WEST BENGAL,9185
S2526,SARADINDU CHAKRABORTY (JOY),Communist Party of India (Marxist),SILIGURI,WEST BENGAL,9168
S25241,DIBYAJOTI SINGH DEO,Jharkhand Loktantrik Krantikari Morcha,JOYPUR,WEST BENGAL,9152
S2564,ABDUL MANNAN,All India Forward Bloc,MURSHIDABAD,WEST BENGAL,9074
S25106,PARVEZ AHMAD KHAN,All India Forward Bloc,JAGATDAL,WEST BENGAL,9062
S25207,CHANDAN MAITI,Communist Party of India (Marxist),NANDAKUMAR,WEST BENGAL,9020
S25167,MOUSUMI GHOSH,Communist Party of India,MANIKTALA,WEST BENGAL,9014
S2597,SAJAL BISWAS,Communist Party of India,GAIGHATA,WEST BENGAL,9003
S25203,NABENDU GHARA,Communist Party of India,TAMLUK,WEST BENGAL,8801
S25199,SANDIP KUMAR SAMANTA,Communist Party of India (Marxist),PURSURAH,WEST BENGAL,8772
S2543,BASUDEV MURMU,Communist Party of India (Marxist),HABIBPUR,WEST BENGAL,8725
S25179,ASIT BARAN SAU,All India Forward Bloc,SHYAMPUR,WEST BENGAL,8713
S25205,ABJAL ALI SHA,All India Secular Front,PANSKURA PASCHIM,WEST BENGAL,8702
S25234,MOHAN TUDU,All India Secular Front,SALBONI,WEST BENGAL,8635
S2539,ARNAB CHOWDHURY,Revolutionary Socialist Party,BALURGHAT,WEST BENGAL,8593
S2525,JHAREN ROY,Communist Party of India (Marxist),MATIGARA-NAXALBARI,WEST BENGAL,8585
S2595,PIJUSH KANTI SAHA,Communist Party of India (Marxist),BANGAON UTTAR,WEST BENGAL,8554
S2542,SUBHASISH PAL (SONA),Indian National Congress,HARIRAMPUR,WEST BENGAL,8462
S2583,ADWAITA BISWAS,Communist Party of India (Marxist),KRISHNANAGAR UTTAR,WEST BENGAL,8336
S25250,RAMCHANDRA MANDI,Communist Party of India (Marxist),RAIPUR,WEST BENGAL,8316
S25285,MOTIUR RAHAMAN,Communist Party of India (Marxist),SURI,WEST BENGAL,8064
S25275,PRABIR KUMAR MONDAL,Communist Party of India (Marxist),PANDABESWAR,WEST BENGAL,8048
S25202,SK SADDAM HOSSAIN,All India Secular Front,KHANAKUL,WEST BENGAL,8021
S25228,SK SAJAHAN ALI,Communist Party of India (Marxist),KHARAGPUR,WEST BENGAL,7951
S2564,MIR HASNAT ALI,Aam Janata Unnayan party,MURSHIDABAD,WEST BENGAL,7899
S25182,SASTHI MAJI,Communist Party of India (Marxist),UDAYNARAYANPUR,WEST BENGAL,7849
S25104,DEBAJYOTI MAJUMDER,Communist Party of India (Marxist-Leninist) (Liberation),NAIHATI,WEST BENGAL,7727
S2519,DILIP SINGH,Communist Party of India (Marxist),DABGRAM-FULBARI,WEST BENGAL,7695
S25236,MANIKUNTAL KHAMRAI,Communist Party of India,MEDINIPUR,WEST BENGAL,7649
S25132,SWAPAN SINGHA,Communist Party of India (Marxist),SAGAR,WEST BENGAL,7630
S2515,NIRANJAN ROY,Communist Party of India (Marxist),DHUPGURI,WEST BENGAL,7625
S2575,MD. MOSHARAF HOSSAIN,Aam Janata Unnayan party,DOMKAL,WEST BENGAL,7392
S25293,ANSAR SEKH,All India Majlis-E-Ittehadul Muslimeen,NALHATI,WEST BENGAL,7367
S25166,JHUMA DAS,All India Forward Bloc,SHYAMPUKUR,WEST BENGAL,7356
S25225,TAPAS SINHA,Communist Party of India (Marxist),NARAYANGARH,WEST BENGAL,7345
S2512,SHYAMAL ROY,Communist Party of India (Marxist),ALIPURDUARS,WEST BENGAL,7301
S25268,JIYADUL SEKH,Communist Party of India (Marxist-Leninist) (Liberation),PURBASTHALI DAKSHIN,WEST BENGAL,7282
S2586,ARINDAM BHATTACHARYA,Independent,SANTIPUR,WEST BENGAL,7216
S25126,SANGITA MANDAL,Communist Party of India,HINGALGANJ,WEST BENGAL,7205
S25161,AFREEN BEGUM,Communist Party of India (Marxist),BALLYGUNGE,WEST BENGAL,7185
S2551,AMBAR MITRA,Communist Party of India (Marxist),ENGLISH BAZAR,WEST BENGAL,7122
S25257,JHARNA MALLIK,Communist Party of India (Marxist),INDUS,WEST BENGAL,7027
S25226,NAKUL CHANDRA BERA,Communist Party of India (Marxist),SABANG,WEST BENGAL,6978
S2551,ALAM MASUD,Indian National Congress,ENGLISH BAZAR,WEST BENGAL,6929
S2537,JYOTIRMOY ROY,Revolutionary Socialist Party,KUSHMANDI,WEST BENGAL,6861
S2588,ARCHANA BISWAS,Communist Party of India (Marxist),KRISHNAGANJ,WEST BENGAL,6833
S2545,ANJARUL HOQUE,Independent,CHANCHAL,WEST BENGAL,6619
S258,AKIK HASSAN,Communist Party of India (Marxist),NATABARI,WEST BENGAL,6606
S25222,ARJUN KUMAR MAHATA,Communist Party of India (Marxist),JHARGRAM,WEST BENGAL,6604
S25239,NAMITA MAHATO,Communist Party of India (Marxist),BALARAMPUR,WEST BENGAL,6575
S25211,RITA DAS,Communist Party of India (Marxist),CHANDIPUR,WEST BENGAL,6568
S2549,DEBAJYOTI SINHA (BABU),Communist Party of India (Marxist),MANIKCHAK,WEST BENGAL,6499
S25157,MD MUKHTAR,Indian National Congress,METIABURUZ,WEST BENGAL,6441
S25227,ASHOK SEN,Communist Party of India,PINGLA,WEST BENGAL,6423
S2518,KHARENDRA NATH ROY,Communist Party of India (Marxist),RAJGANJ,WEST BENGAL,6371
S25294,TASIR SEKH,All India Majlis-E-Ittehadul Muslimeen,MURARAI,WEST BENGAL,6326
S2542,GAUTAM GOSWAMI,Communist Party of India (Marxist),HARIRAMPUR,WEST BENGAL,6254
S25223,MALINA MURMU,Communist Party of India (Marxist),KESHIARY,WEST BENGAL,6248
S2596,ASISH KUMAR SARKAR,Communist Party of India (Marxist),BANGAON DAKSHIN,WEST BENGAL,6197
S25288,MANASA HANSDA,Communist Party of India (Marxist),LABPUR,WEST BENGAL,6156
S2547,MINARUL HOSEN,Communist Party of India (Marxist),MALATIPUR,WEST BENGAL,6136
S2513,KAMAL KISHOR ROY,Communist Party of India (Marxist),FALAKATA,WEST BENGAL,6133
S25170,GAUTAM RAY,Communist Party of India (Marxist),HOWRAH UTTAR,WEST BENGAL,5997
S2541,BIPLAB BARMAN,Communist Party of India (Marxist),GANGARAMPUR,WEST BENGAL,5991
S25148,NAOSAN MOLLA,Independent,BHANGAR,WEST BENGAL,5968
S2562,HUMAYUN KABIR,Aam Janata Unnayan party,BHAGAWANGOLA,WEST BENGAL,5965
S2544,KSHITISH CHANDRA SARKAR,Communist Party of India (Marxist),GAZOLE,WEST BENGAL,5949
S2540,BAPPAI HORO,Revolutionary Socialist Party,TAPAN,WEST BENGAL,5940
S25248,RAJIB LOCHAN KAR,Revolutionary Socialist Party,CHHATNA,WEST BENGAL,5934
S2559,MD IMRAN SOLANKI,All India Majlis-E-Ittehadul Muslimeen,RAGHUNATHGANJ,WEST BENGAL,5885
S2520,MANU ORAON,Communist Party of India (Marxist),MAL,WEST BENGAL,5831
S2528,MAKLESWAR RAHAMAN,Communist Party of India (Marxist),CHOPRA,WEST BENGAL,5816
S25241,DHIRENDRANATH MAHATO,All India Forward Bloc,JOYPUR,WEST BENGAL,5805
S2534,HIRU ROY SARKAR,Communist Party of India (Marxist),KALIAGANJ,WEST BENGAL,5779
S25218,SUBRATA PANDA,Communist Party of India (Marxist),EGRA,WEST BENGAL,5736
S2577,SAMSUN NAHAR KHATUN SEKH,Aam Janata Unnayan party,KARIMPUR,WEST BENGAL,5733
S25237,RABINDRANATH SARDAR,Communist Party of India (Marxist),BINPUR,WEST BENGAL,5619
S25160,MANAS GHOSH,Communist Party of India (Marxist-Leninist) (Liberation),RASHBEHARI,WEST BENGAL,5618
S25208,SWARNAKAMAL DAS,Jatiya Unnayan Party,MAHISADAL,WEST BENGAL,5603
S25283,BISWAJIT BAURI (BAPI),All India Secular Front,BARABANI,WEST BENGAL,5576
S2525,AMITAVA SARKAR,Indian National Congress,MATIGARA-NAXALBARI,WEST BENGAL,5498
S25224,MADHUSUDAN ROY,Communist Party of India (Marxist),KHARAGPUR SADAR,WEST BENGAL,5451
S25255,TITAS GUPTA,Communist Party of India (Marxist-Leninist) (Liberation),BISHNUPUR,WEST BENGAL,5385
S25215,HIMANGSHU DAS,Communist Party of India (Marxist),KHEJURI,WEST BENGAL,5365
S25220,DR. PULIN BIHARI BASKE,Communist Party of India (Marxist),NAYAGRAM,WEST BENGAL,5338
