constituency_code,candidate,party,constituency,state,votes
S04119,MUNESHWAR CHAUDHARY,Independent,GARKHA,BIHAR,9453
S04207,NEHA KUMARI,Jan Suraaj Party,CHENARI,BIHAR,9404
S04114,Y.V.GIRI,Jan Suraaj Party,MANJHI,BIHAR,9306
S04193,SURYA BHAN SINGH,Independent,BARHARA,BIHAR,9268
S0465,MD MOAZZAM HUSSAIN,Independent,BALRAMPUR,BIHAR,9195
S04150,TANISHA BHARTI,Indian Inclusive Party,BELDAUR,BIHAR,9188
S04125,SUNIL KUMAR,Jan Suraaj Party,VAISHALI,BIHAR,9108
S04193,SAROJ YADAV,Independent,BARHARA,BIHAR,8984
S0470,SUBODH KUMAR SUMAN,Jan Suraaj Party,ALAMNAGAR,BIHAR,8934
S0489,AKHILESH KUMAR,Independent,AURAI,BIHAR,8915
S04152,PAWAN CHOUDHARY,Jan Suraaj Party,BIHPUR,BIHAR,8821
S04168,SURAJ KUMAR,Jan Suraaj Party,LAKHISARAI,BIHAR,8722
S0489,RADHA RAMAN,Jan Suraaj Party,AURAI,BIHAR,8705
S04115,SHRAVAN KUMAR,Jan Suraaj Party,BANIAPUR,BIHAR,8638
S04131,NOTA,None of the Above,KALYANPUR,BIHAR,8634
S04103,PRITI KINAR,Jan Suraaj Party,BHOREY,BIHAR,8602
S04185,RAJU KUMAR,Jan Suraaj Party,FATUHA,BIHAR,8598
S0436,ANIL KUMAR MISHRA,Jan Suraaj Party,MADHUBANI,BIHAR,8453
S04143,RAM NANDAN SINGH,Jan Suraaj Party,TEGHRA,BIHAR,8442
S04167,AMIT SAGAR,Jan Suraaj Party,SURYAGARHA,BIHAR,8429
S04210,MALTI DEVI,Bahujan Samaj Party,DINARA,BIHAR,8382
S0421,DOCTOR L. B. PRASAD,Jan Suraaj Party,DHAKA,BIHAR,8347
S04226,SURENDRA KUMAR SUMAN,Independent,SHERGHATI,BIHAR,8284
S04225,RAGHVENDRA NARAYAN YADAV,Bahujan Samaj Party,GURUA,BIHAR,8242
S04158,MD ISMAIL,All India Majlis-E-Ittehadul Muslimeen,NATHNAGAR,BIHAR,8226
S049,UTKARSH SRIVASTAVA,Jan Suraaj Party,SIKTA,BIHAR,8181
S04112,SUNIL RAY,Jan Suraaj Party,MAHARAJGANJ,BIHAR,8165
S04101,INDIRA YADAV,Bahujan Samaj Party,GOPALGANJ,BIHAR,8079
S04219,SITARAM DUKHARI,Jan Suraaj Party,GOH,BIHAR,7996
S0431,RATNESHWAR THAKUR,Jan Suraaj Party,HARLAKHI,BIHAR,7982
S04150,NOTA,None of the Above,BELDAUR,BIHAR,7980
S0470,NOTA,None of the Above,ALAMNAGAR,BIHAR,7959
S04177,KAMLESH PASWAN,Jan Suraaj Party,HARNAUT,BIHAR,7927
S04200,TATHAGAT HARSH VARDHAN,Jan Suraaj Party,BUXAR,BIHAR,7920
S04220,SANJAY KUMAR,Bahujan Samaj Party,OBRA,BIHAR,7896
S0473,PRANAV PRAKASH,Independent,MADHEPURA,BIHAR,7894
S0495,NOTA,None of the Above,KANTI,BIHAR,7823
S0490,NOTA,None of the Above,MINAPUR,BIHAR,7805
S04146,SURENDRA KUMAR SAHANI,Jan Suraaj Party,BEGUSARAI,BIHAR,7773
S0434,ALOK KUMAR YADAV,Jan Suraaj Party,BABUBARHI,BIHAR,7740
S04182,VANDANA KUMARI,Jan Suraaj Party,BANKIPUR,BIHAR,7717
S04163,BRAJ KISHOR PANDIT,Jan Suraaj Party,BELHAR,BIHAR,7711
S0429,VIJAY KUMAR SAH,Jan Suraaj Party,RUNNISAIDPUR,BIHAR,7671
S04129,VIPIN KUMAR,Independent,MAHNAR,BIHAR,7657
S04142,RAMOD KUMAR,Jan Suraaj Party,BACHHWARA,BIHAR,7654
S0440,RAM LAKHAN YADAV,Independent,LAUKAHA,BIHAR,7652
S0467,BABLU SOREN,Jan Suraaj Party,MANIHARI,BIHAR,7647
S04113,DEO KUMAR SINGH,Jan Suraaj Party,EKMA,BIHAR,7642
S0430,RANA RANDHIR SINGH CHOUHAN,Bahujan Samaj Party,BELSAND,BIHAR,7600
S04141,RAM SAKHA MAHTO,Independent,CHERIA,BIHAR,7537
S04207,AMIT PASWAN,Aazad Samaj Party (Kanshi Ram),CHENARI,BIHAR,7536
S04103,NOTA,None of the Above,BHOREY,BIHAR,7517
S04213,YOGENDRA SINGH,Jan Suraaj Party,KARAKAT,BIHAR,7503
S0476,VIKASH RAJ,Independent,SIMRI BAKHTIARPUR,BIHAR,7493
S04148,ABHISHANK KUMAR,Jan Suraaj Party,ALAULI,BIHAR,7476
S0486,MOHAMMAD ANISUR RAHMAN,All India Majlis-E-Ittehadul Muslimeen,KEOTI,BIHAR,7474
S04126,ASHMA PARVEEN,Independent,MAHUA,BIHAR,7427
S0463,DR. RAM PRAKASH MAHTO,Independent,KATIHAR,BIHAR,7411
S04213,BANDANA RAJ,Bahujan Samaj Party,KARAKAT,BIHAR,7377
S0499,AJAY PRASAD,Jan Suraaj Party,BAIKUNTHPUR,BIHAR,7335
S04132,ABHINAV RAJ,Independent,WARISNAGAR,BIHAR,7255
S04221,LAV KUMAR SINGH,Independent,NABINAGAR,BIHAR,7075
S04212,PHATE BAHADUR SINGH,Aazad Samaj Party (Kanshi Ram),DEHRI,BIHAR,7003
S0412,LAL BABU PRASAD,Jan Suraaj Party,NARKATIA,BIHAR,7002
S042,PAPPU KUMAR RANJAN,Jan Suraaj Party,RAMNAGAR,BIHAR,6992
S0431,NOTA,None of the Above,HARLAKHI,BIHAR,6978
S04226,NOTA,None of the Above,SHERGHATI,BIHAR,6968
S04206,HEMANT KUMAR CHOUBEY,Jan Suraaj Party,CHAINPUR,BIHAR,6877
S0441,RAM PRAVESH KUMAR YADAV,Jan Suraaj Party,NIRMALI,BIHAR,6877
S04173,NOTA,None of the Above,RAJGIR,BIHAR,6870
S04243,ALIJAVETH SOREN,Independent,CHAKAI,BIHAR,6828
S0497,RANJANA KUMARI,Jan Suraaj Party,PAROO,BIHAR,6825
S0453,MD EKRAMUL HAQUE,Jan Suraaj Party,THAKURGANJ,BIHAR,6806
S0461,NOTA,None of the Above,DHAMDAHA,BIHAR,6781
S04205,JAINENDRA KUMAR ARYA,Jan Suraaj Party,BHABUA,BIHAR,6775
S04144,ARUN KUMAR,Jan Suraaj Party,MATIHANI,BIHAR,6774
S04202,SHIV KUMAR RAM,Suheldev Bharatiya Samaj Party,RAJPUR,BIHAR,6749
S04126,RIMJHIM DEVI,Bahujan Samaj Party,MAHUA,BIHAR,6739
S0493,DHARMENDRA KUMAR,Independent,KURHANI,BIHAR,6733
S04109,SATYANDRA YADAV,Jan Suraaj Party,DARAUNDA,BIHAR,6731
S0459,MANOJ KUMAR RISHI,Jan Suraaj Party,BANMANKHI,BIHAR,6676
S0458,SUBODH RISHIDEV,Independent,KASBA,BIHAR,6674
S0477,NOTA,None of the Above,MAHISHI,BIHAR,6671
S04161,KAUSHAL KUMAR SINGH,Jan Suraaj Party,BANKA,BIHAR,6649
S0490,TEJ NARAYAN SAHNI,Jan Suraaj Party,MINAPUR,BIHAR,6633
S04219,MD EKLAKHA,Aazad Samaj Party (Kanshi Ram),GOH,BIHAR,6631
S04190,SHYAM NANDAN SHARMA,Jan Suraaj Party,PALIGANJ,BIHAR,6612
S04221,VINOD KUMAR,Bahujan Samaj Party,NABINAGAR,BIHAR,6595
S0419,ATUL KUMAR,Jan Suraaj Party,MOTIHARI,BIHAR,6592
S04180,BALMIKI SINGH,Jan Suraaj Party,BAKHTIARPUR,BIHAR,6581
S0480,AMRESH KUMAR AMAR,Jan Suraaj Party,BENIPUR,BIHAR,6558
S04171,NOTA,None of the Above,ASTHAWAN,BIHAR,6550
S0479,SHYAM SUNDAR CHOUDHARY,Independent,GAURA BAURAM,BIHAR,6549
S0480,CHUN CHUN JHA,Independent,BENIPUR,BIHAR,6532
S04208,BINAY KUMAR SINGH,Jan Suraaj Party,SASARAM,BIHAR,6495
S0478,SHATRUDHAN PASWAN,Jan Suraaj Party,KUSHESHWAR ASTHAN,BIHAR,6488
S04134,UPENDRA KUMAR,Independent,UJIARPUR,BIHAR,6452
S0478,NOTA,None of the Above,KUSHESHWAR ASTHAN,BIHAR,6451
S0492,RENU KUMARI URF RENU PASWAN,Jan Suraaj Party,SAKRA,BIHAR,6414
S04210,SANJAY KUMAR,Jan Suraaj Party,DINARA,BIHAR,6406
S041,NOTA,None of the Above,VALMIKI NAGAR,BIHAR,6400
S04172,MANOJ KUMAR TANTI,Independent,BIHARSHARIF,BIHAR,6315
S0485,RAM CHATUR SAHNI,Independent,BAHADURPUR,BIHAR,6312
S048,ANIL KUMAR SINGH,Jan Suraaj Party,BETTIAH,BIHAR,6297
S04160,SUMAN PASWAN,Jan Suraaj Party,DHORAIYA,BIHAR,6284
S0439,JALENDRA MISHRA,Jan Suraaj Party,PHULPARAS,BIHAR,6274
S04112,NITISH KUMAR DIWEDI,Independent,MAHARAJGANJ,BIHAR,6254
S04205,VIKASH KUMAR TIWARI,Rashtriya Lok Janshakti Party,BHABUA,BIHAR,6244
S0441,NOTA,None of the Above,NIRMALI,BIHAR,6240
S04113,NOTA,None of the Above,EKMA,BIHAR,6217
S04170,NOTA,None of the Above,BARBIGHA,BIHAR,6197
S04133,CHETNA JHAMB,Independent,SAMASTIPUR,BIHAR,6193
S04136,KUNAL KUMAR,Independent,SARAIRANJAN,BIHAR,6182
S0427,AAJAM KHAN,Jan Suraaj Party,BAJPATTI,BIHAR,6174
S0488,SUBODH KUMAR SINGH,Independent,GAIGHAT,BIHAR,6157
S04242,NILENDU DUTTA MISHARA,Jan Suraaj Party,JHAJHA,BIHAR,6148
S04103,SURENDRA KUMAR RAM,Bahujan Samaj Party,BHOREY,BIHAR,6132
S04114,NOTA,None of the Above,MANJHI,BIHAR,6113
S0430,NOTA,None of the Above,BELSAND,BIHAR,6110
S04102,VIJAY KUMAR CHOUBEY,Jan Suraaj Party,KUCHAIKOTE,BIHAR,6077
S04222,SHYAMBALI RAM,Jan Suraaj Party,KUTUMBA,BIHAR,6065
S04163,LALAN PRASAD SINGH,Independent,BELHAR,BIHAR,6065
S0458,MD. AFAQUE ALAM,Independent,KASBA,BIHAR,6044
S04172,DINESH KUMAR,Jan Suraaj Party,BIHARSHARIF,BIHAR,6044
S04192,RAJIV RANJAN RAJ,Jan Suraaj Party,SANDESH,BIHAR,6040
S04120,RAHUL KUMAR SINGH,Jan Suraaj Party,AMNOUR,BIHAR,6031
S04222,RAM JANAM RAM,Aazad Samaj Party (Kanshi Ram),KUTUMBA,BIHAR,6022
S04159,NOTA,None of the Above,AMARPUR,BIHAR,6017
S0426,USHA KIRAN,Jan Suraaj Party,SURSAND,BIHAR,5993
S04229,NOTA,None of the Above,BODH GAYA,BIHAR,5960
S0471,NOTA,None of the Above,BIHARIGANJ,BIHAR,5915
S04241,ANIL PRASAD SAH,Jan Suraaj Party,JAMUI,BIHAR,5905
S0472,NOTA,None of the Above,SINGHESHWAR,BIHAR,5895
S0460,NOTA,None of the Above,RUPAULI,BIHAR,5862
S0468,MD MATIUR RAHMAN,All India Majlis-E-Ittehadul Muslimeen,BARARI,BIHAR,5846
S0473,NOTA,None of the Above,MADHEPURA,BIHAR,5828
S04194,DR. VIJAY KUMAR GUPTA,Jan Suraaj Party,ARRAH,BIHAR,5800
S044,NANDESH PANDEY URF CHUNNU PANDEY,Jan Suraaj Party,BAGAHA,BIHAR,5799
S04102,NOTA,None of the Above,KUCHAIKOTE,BIHAR,5783
S04213,NOTA,None of the Above,KARAKAT,BIHAR,5765
S04216,ABHIRAM SINGH,Jan Suraaj Party,JEHANABAD,BIHAR,5760
S0484,PRATIBHA SINGH,Jan Suraaj Party,HAYAGHAT,BIHAR,5759
S0440,NOTA,None of the Above,LAUKAHA,BIHAR,5755
S04127,AJAY KUMAR PASWAN,Independent,RAJA PAKAR,BIHAR,5748
S04168,NOTA,None of the Above,LAKHISARAI,BIHAR,5731
S0421,RANA RANJIT,All India Majlis-E-Ittehadul Muslimeen,DHAKA,BIHAR,5730
S04120,PUJA KUMARI,Bahujan Samaj Party,AMNOUR,BIHAR,5695
S0437,SURENDRA KUMAR DAS,Jan Suraaj Party,RAJNAGAR,BIHAR,5669
S0474,SATYENDRA KUMAR,Jan Suraaj Party,SONBARSHA,BIHAR,5655
S04154,GHANSHYAM DAS,Jan Suraaj Party,PIRPAINTI,BIHAR,5644
S04131,RAJEEV KUMAR,Independent,KALYANPUR,BIHAR,5631
S0464,HIMRAJ SINGH,Independent,KADWA,BIHAR,5615
S04132,NOTA,None of the Above,WARISNAGAR,BIHAR,5605
S0485,MOHAMMAD AMIR HAIDER,Jan Suraaj Party,BAHADURPUR,BIHAR,5579
S0439,RAM KUMAR YADAV,Independent,PHULPARAS,BIHAR,5553
S0434,UMESH KUMAR YADAV,Independent,BABUBARHI,BIHAR,5547
S04102,BALIRAM SINGH,Bahujan Samaj Party,KUCHAIKOTE,BIHAR,5542
S0474,NOTA,None of the Above,SONBARSHA,BIHAR,5522
S0442,INDRADEV SAH,Jan Suraaj Party,PIPRA,BIHAR,5519
S04149,MANISH KUMAR SINGH,Independent,KHAGARIA,BIHAR,5507
S04136,SAJAN KUMAR MISHRA,Jan Suraaj Party,SARAIRANJAN,BIHAR,5493
S04163,NOTA,None of the Above,BELHAR,BIHAR,5462
S04132,ZAHID IQBAL,Independent,WARISNAGAR,BIHAR,5430
S0480,AVADHESH KUMAR JHA,Independent,BENIPUR,BIHAR,5428
S0412,NOTA,None of the Above,NARKATIA,BIHAR,5425
S04192,MUKESH SINGH,Independent,SANDESH,BIHAR,5399
S043,SHASHWAT KEDAR,Indian National Congress,NARKATIAGANJ,BIHAR,5388
S0418,VIJAY KUMAR KUSHWAHA,Jan Suraaj Party,MADHUBAN,BIHAR,5383
S04177,NOTA,None of the Above,HARNAUT,BIHAR,5380
S0471,KARN KUMAR MISHRA,Independent,BIHARIGANJ,BIHAR,5372
S0465,BARUN KUMAR JHA,Independent,BALRAMPUR,BIHAR,5372
S04206,RAJA LAL SINGH,Bhagidari Party(P),CHAINPUR,BIHAR,5338
S04119,MANOHAR KUMAR RAM,Jan Suraaj Party,GARKHA,BIHAR,5314
S041,RAMESHWAR YADAV,Bahujan Samaj Party,VALMIKI NAGAR,BIHAR,5312
S04188,ARUN KUMAR RAJAK,Aam Aadmi Party,PHULWARI,BIHAR,5305
S04206,UTTAM PATEL,Independent,CHAINPUR,BIHAR,5302
S0424,NAWAL KISHOR CHOUDHARY,Jan Suraaj Party,BATHNAHA,BIHAR,5282
S04201,SHIVANG VIJAY SINGH,Jan Suraaj Party,DUMRAON,BIHAR,5273
S04184,VINITA MISHRA,Jan Suraaj Party,PATNA SAHIB,BIHAR,5263
S0491,UMESH KUMAR RAJAK,Jan Suraaj Party,BOCHAHAN,BIHAR,5255
S0434,NOTA,None of the Above,BABUBARHI,BIHAR,5248
S04150,GAJENDRA KUMAR SINGH,Jan Suraaj Party,BELDAUR,BIHAR,5235
S04158,AJAY KUMAR ROY,Jan Suraaj Party,NATHNAGAR,BIHAR,5233
S0411,NOTA,None of the Above,SUGAULI,BIHAR,5227
S0443,NOTA,None of the Above,SUPAUL,BIHAR,5221
S0416,MANTOSH KUMAR SAHNI,Jan Suraaj Party,KALYANPUR,BIHAR,5206
S04176,KUMARI POONAM SINHA,Jan Suraaj Party,NALANDA,BIHAR,5206
S04158,NOTA,None of the Above,NATHNAGAR,BIHAR,5203
S04162,NOTA,None of the Above,KATORIA,BIHAR,5187
S04141,NOTA,None of the Above,CHERIA,BIHAR,5151
S04109,NOTA,None of the Above,DARAUNDA,BIHAR,5151
S0487,RANJIT SHARMA,Jan Suraaj Party,JALE,BIHAR,5150
S04189,NOTA,None of the Above,MASAURHI,BIHAR,5146
S04206,GOVIND VIND,Vikassheel Insaan Party,CHAINPUR,BIHAR,5144
S0443,ANIL KUMAR SINGH,Jan Suraaj Party,SUPAUL,BIHAR,5139
S0478,SATYA NARAYAN PASWAN,Mazdoor Ekta Party,KUSHESHWAR ASTHAN,BIHAR,5127
S0461,MOHD ISHTIYAQUE ALAM,All India Majlis-E-Ittehadul Muslimeen,DHAMDAHA,BIHAR,5126
S0447,NOTA,None of the Above,RANIGANJ,BIHAR,5118
S04101,ANUP KUMAR SHRIVASTAVA,Independent,GOPALGANJ,BIHAR,5116
S04197,VIJAY SINGH,Jan Suraaj Party,JAGDISHPUR,BIHAR,5106
S04106,PRAMOD KUMAR MALL,Bahujan Samaj Party,ZIRADEI,BIHAR,5102
S04104,SANJAY KUMAR SUMAN,Jan Suraaj Party,HATHUA,BIHAR,5089
S04116,SATYENDRA KU SAHNI,Jan Suraaj Party,TARAIYA,BIHAR,5086
S04236,SURY DEV PRASAD,Jan Suraaj Party,HISUA,BIHAR,5063
S04187,NOTA,None of the Above,MANER,BIHAR,5041
S04215,RAMBALI SINGH,Jan Suraaj Party,KURTHA,BIHAR,5030
S0474,KIRAN DEVI,Bahujan Samaj Party,SONBARSHA,BIHAR,5019
S04234,SANTOSH KUMAR,Jan Suraaj Party,WAZIRGANJ,BIHAR,5017
S0476,NOTA,None of the Above,SIMRI BAKHTIARPUR,BIHAR,4996
S04241,AMRENDRA ALIAS KHOKHAN SINGH,Independent,JAMUI,BIHAR,4982
S04150,SUNITA SHARMA,Rashtriya Lok Janshakti Party,BELDAUR,BIHAR,4978
S04201,PRADIP KUMAR SHARAN,Suheldev Bharatiya Samaj Party,DUMRAON,BIHAR,4976
S0468,SHIVPUJAN PASWAN,Independent,BARARI,BIHAR,4962
S04224,NOTA,None of the Above,RAFIGANJ,BIHAR,4958
S04236,NOTA,None of the Above,HISUA,BIHAR,4941
S04133,MANOJ KUMAR SINGH,Jan Suraaj Party,SAMASTIPUR,BIHAR,4938
S04191,AJEET KUMAR,Janshakti Janta Dal,BIKRAM,BIHAR,4937
S0496,NOTA,None of the Above,BARURAJ,BIHAR,4926
S04145,MD. SHAHZADUZZAMA ALIAS SAIFY,Independent,SAHEBPUR KAMAL,BIHAR,4905
S04206,SUSHANK KUMAR SINGH,Suheldev Bharatiya Samaj Party,CHAINPUR,BIHAR,4900
S04115,NOTA,None of the Above,BANIAPUR,BIHAR,4876
S0417,RAJMANGAL PRASAD,Independent,PIPRA,BIHAR,4872
S0467,SAIF ALI KHAN,Nationalist Congress Party,MANIHARI,BIHAR,4865
S0496,AWADHESH KUMAR GUPTA,Independent,BARURAJ,BIHAR,4857
S04188,NOTA,None of the Above,PHULWARI,BIHAR,4844
S0422,NOTA,None of the Above,SHEOHAR,BIHAR,4842
S04211,NASRULLAH KHAN,Jan Suraaj Party,NOKHA,BIHAR,4831
S04176,NOTA,None of the Above,NALANDA,BIHAR,4829
S0486,BILTU SAHNI,Jan Suraaj Party,KEOTI,BIHAR,4816
S04117,NOTA,None of the Above,MARHAURA,BIHAR,4809
S04138,NOTA,None of the Above,BIBHUTIPUR,BIHAR,4807
S04100,SONU KUMAR,Independent,BARAULI,BIHAR,4804
S04218,SHANKAR SWARUP,Jan Suraaj Party,MAKHDUMPUR,BIHAR,4803
S04185,SANJEET KUMAR,Independent,FATUHA,BIHAR,4802
S04159,SUJATA VAIDYA,Jan Suraaj Party,AMARPUR,BIHAR,4789
S04153,NOTA,None of the Above,GOPALPUR,BIHAR,4782
S04174,TANUJA KUMARI,Jan Suraaj Party,ISLAMPUR,BIHAR,4779
S0445,NOTA,None of the Above,CHHATAPUR,BIHAR,4767
S0436,RAM SAGAR SHARMA,Jagrook Janta Party,MADHUBANI,BIHAR,4760
S04171,HIMANSHU KUMAR PASWAN,Aazad Samaj Party (Kanshi Ram),ASTHAWAN,BIHAR,4755
S0481,NOTA,None of the Above,ALINAGAR,BIHAR,4751
S0498,NOTA,None of the Above,SAHEBGANJ,BIHAR,4736
S04106,NOTA,None of the Above,ZIRADEI,BIHAR,4707
S04153,MANKESHWAR SINGH ALIAS MANTU SINGH,Jan Suraaj Party,GOPALPUR,BIHAR,4701
S04123,PRATIBHA SINHA,Jan Suraaj Party,HAJIPUR,BIHAR,4701
S04127,MUKESH KUMAR,Jan Suraaj Party,RAJA PAKAR,BIHAR,4701
S0470,RUBI KUMARI,Independent,ALAMNAGAR,BIHAR,4695
S0417,BIPUL KUMAR,Bahujan Samaj Party,PIPRA,BIHAR,4695
S04189,RAJESHWAR MANJHI,Jan Suraaj Party,MASAURHI,BIHAR,4693
S04110,SHYAM BAHADUR SINGH,Independent,BARHARIA,BIHAR,4692
S04170,MUKESH KUMAR SINGH,Jan Suraaj Party,BARBIGHA,BIHAR,4684
S04121,NOTA,None of the Above,PARSA,BIHAR,4677
S04140,MANOJ MUKHIYA,Independent,HASANPUR,BIHAR,4673
S0487,FAISHAL RAHMAN,All India Majlis-E-Ittehadul Muslimeen,JALE,BIHAR,4666
S04219,NOTA,None of the Above,GOH,BIHAR,4649
S0482,SHYAM PASWAN,Independent,DARBHANGA RURAL,BIHAR,4638
S0433,RUPAM KUMARI,Jan Suraaj Party,KHAJAULI,BIHAR,4637
S0473,SHASHI KUMAR,Jan Suraaj Party,MADHEPURA,BIHAR,4634
S04107,GANESH RAM,Jan Suraaj Party,DARAULI,BIHAR,4630
S04242,NOTA,None of the Above,JHAJHA,BIHAR,4619
S04178,NOTA,None of the Above,MOKAMA,BIHAR,4609
S0487,MASKOOR AHMAD USMANI,Independent,JALE,BIHAR,4605
S04199,MAHAVIR YADAV,Bahujan Samaj Party,BRAHAMPUR,BIHAR,4599
S0456,MOHD PARVEJ ALAM,Independent,AMOUR,BIHAR,4585
S0440,RENU YADAV,Jan Suraaj Party,LAUKAHA,BIHAR,4579
S04216,NOTA,None of the Above,JEHANABAD,BIHAR,4577
S049,NOTA,None of the Above,SIKTA,BIHAR,4568
S0415,SUNIL KUMAR,Independent,KESARIA,BIHAR,4567
S04220,MD TAUFIQUE ALAM,Independent,OBRA,BIHAR,4566
S04125,NOTA,None of the Above,VAISHALI,BIHAR,4562
S04202,ANIL KUMAR RAM,Aazad Samaj Party (Kanshi Ram),RAJPUR,BIHAR,4557
S04107,NOTA,None of the Above,DARAULI,BIHAR,4546
S04151,NOTA,None of the Above,PARBATTA,BIHAR,4543
S04174,NOTA,None of the Above,ISLAMPUR,BIHAR,4532
S04133,NOTA,None of the Above,SAMASTIPUR,BIHAR,4527
S04243,NOTA,None of the Above,CHAKAI,BIHAR,4522
S0482,NOTA,None of the Above,DARBHANGA RURAL,BIHAR,4516
S0438,KRISHNA KUMAR SAHU,Independent,JHANJHARPUR,BIHAR,4513
S04129,DR. RAJESH KUMAR,Jan Suraaj Party,MAHNAR,BIHAR,4512
S0497,VIJAY KUMAR,Bahujan Samaj Party,PAROO,BIHAR,4509
S0444,PRADEEP RAM,Jan Suraaj Party,TRIVENIGANJ,BIHAR,4490
S0416,MD BADIUZZAMAN,Bahujan Samaj Party,KALYANPUR,BIHAR,4490
S0471,AMLESH ROY,Jan Suraaj Party,BIHARIGANJ,BIHAR,4486
S04230,DHIRENDRA AGARWAL,Jan Suraaj Party,GAYA TOWN,BIHAR,4479
S04153,SANJIV KUMAR YADAV ALIAS MOTI YADAV,Independent,GOPALPUR,BIHAR,4472
S0422,VIJAYCHANDRA JHA,Independent,SHEOHAR,BIHAR,4466
S04234,NOTA,None of the Above,WAZIRGANJ,BIHAR,4460
S0480,MAHENDRA NARAYAN MAHTO,Independent,BENIPUR,BIHAR,4457
S04167,NOTA,None of the Above,SURYAGARHA,BIHAR,4456
S04163,RAJESH KUMAR PASWAN,Independent,BELHAR,BIHAR,4451
S04124,DHIRENDRA KUMAR MAHTO,Independent,LALGANJ,BIHAR,4441
S04224,SUMAN KUMARI,Bahujan Samaj Party,RAFIGANJ,BIHAR,4432
S04136,NOTA,None of the Above,SARAIRANJAN,BIHAR,4428
S04203,ANAND KUMAR SINGH,Jan Suraaj Party,RAMGARH,BIHAR,4426
S04137,RAJKAPOOR SINGH,Jan Suraaj Party,MOHIUDDINNAGAR,BIHAR,4414
S0417,RAVIRANJAN KUMAR,Independent,PIPRA,BIHAR,4410
S04238,NOTA,None of the Above,GOBINDPUR,BIHAR,4404
S04157,RAKESH KUMAR,Jan Suraaj Party,SULTANGANJ,BIHAR,4402
S04225,SANJEEVA SHYAM SINGH,Jan Suraaj Party,GURUA,BIHAR,4400
S04211,SUNITA KUMARI,Bahujan Samaj Party,NOKHA,BIHAR,4373
S04112,RAVINDRA KUMAR,Independent,MAHARAJGANJ,BIHAR,4358
S0475,DEVCHANDRA YADAV,Independent,SAHARSA,BIHAR,4353
S0415,CHANDRESHWAR MISHRA,Independent,KESARIA,BIHAR,4342
S04144,NOTA,None of the Above,MATIHANI,BIHAR,4337
S04216,RITESH KUMAR,Independent,JEHANABAD,BIHAR,4330
S04228,NOTA,None of the Above,BARACHATTI,BIHAR,4329
S04212,PRADEEP LALLAN SINGH,Jan Suraaj Party,DEHRI,BIHAR,4323
S04237,RAVISH KUMAR,Independent,NAWADA,BIHAR,4317
S0429,NOTA,None of the Above,RUNNISAIDPUR,BIHAR,4315
S04235,NOTA,None of the Above,RAJAULI,BIHAR,4286
S04157,AJIT KUMAR,Independent,SULTANGANJ,BIHAR,4286
S04231,NOTA,None of the Above,TIKARI,BIHAR,4268
S04207,SUKHARI RAM,Independent,CHENARI,BIHAR,4266
S0459,NOTA,None of the Above,BANMANKHI,BIHAR,4255
S04175,UMESH KUMAR VERMA,Jan Suraaj Party,HILSA,BIHAR,4252
S0495,SUDARSHAN MISHRA,Jan Suraaj Party,KANTI,BIHAR,4251
S0411,JITENDRA TIWARI,Kisan Suraj Dal,SUGAULI,BIHAR,4250
S0444,JITENDRA RAM,Rashtriya Jansambhavna Party,TRIVENIGANJ,BIHAR,4246
S044,DINESH AGRAWAL,Independent,BAGAHA,BIHAR,4239
S043,MD. WASIULLAH,Jan Suraaj Party,NARKATIAGANJ,BIHAR,4238
S04149,JAYANTI PATEL,Jan Suraaj Party,KHAGARIA,BIHAR,4232
S0432,PARVEZ ALAM,Jan Suraaj Party,BENIPATTI,BIHAR,4220
S04124,AMAR KUMAR SINGH,Jan Suraaj Party,LALGANJ,BIHAR,4215
S04224,SURYADEEP SINGH,Independent,RAFIGANJ,BIHAR,4215
S0439,NOTA,None of the Above,PHULPARAS,BIHAR,4206
S0498,THAKUR HARI KISHORE SINGH,Jan Suraaj Party,SAHEBGANJ,BIHAR,4197
S0498,VIKKY KUMAR,Independent,SAHEBGANJ,BIHAR,4187
S04169,RAJESH KUMAR,Jan Suraaj Party,SHEIKHPURA,BIHAR,4184
S04130,DASAI CHAUDHARY,Jan Suraaj Party,PATEPUR,BIHAR,4181
S04132,GOVIND KUMAR,Rashtriya Lok Janshakti Party,WARISNAGAR,BIHAR,4178
S04192,NOTA,None of the Above,SANDESH,BIHAR,4160
S04194,NOTA,None of the Above,ARRAH,BIHAR,4154
S0444,NOTA,None of the Above,TRIVENIGANJ,BIHAR,4153
S04161,JAWAHAR KUMAR JHA,Independent,BANKA,BIHAR,4145
S0499,PRADEEP KUMAR,Bahujan Samaj Party,BAIKUNTHPUR,BIHAR,4142
S0450,MD  ISMAIL,Bharatiya Momin Front,JOKIHAT,BIHAR,4137
S04135,JAGRITI,Jan Suraaj Party,MORWA,BIHAR,4131
S04125,BRISHIN PATEL,Independent,VAISHALI,BIHAR,4116
S04157,NOTA,None of the Above,SULTANGANJ,BIHAR,4108
S04239,NOTA,None of the Above,WARSALIGANJ,BIHAR,4102
S04103,DHARMENDRA KUMAR RAM,Aam Aadmi Party,BHOREY,BIHAR,4095
S04221,ARCHANA CHANDRA,Jan Suraaj Party,NABINAGAR,BIHAR,4085
S0449,SHIVDEEP W LANDE,Independent,ARARIA,BIHAR,4085
