STATE,CONSTITUENCY,RUNNER_UP_VOTES,WINNING_PARTY,WINNING_VOTES,VOTE_DIFFERENCE
"NEW DELHI","KASTURBA NAGAR",27019,"Bharatiya Janata Party",38067,11048
